bf_cc,bf_bb,bf_qx,bf_zf,cc_bb,cc_qx,cc_zf,bb_qx,bb_zf,qx_zf
-190.0,76.0,367.45,-31.0,436.0,727.45,329.0,363.45,-35.0,-247.15
-176.0,90.0,381.45,-32.0,436.0,727.45,314.0,382.45,-31.0,-413.44
-219.0,89.0,380.45,-43.0,437.0,728.45,305.0,377.45,-46.0,-423.44
-219.0,89.0,380.45,-48.0,437.0,728.45,300.0,377.45,-51.0,-428.44
-219.0,89.0,380.45,-48.0,437.0,728.45,300.0,377.45,-51.0,-277.15
-219.0,89.0,377.45,-53.0,437.0,725.45,295.0,374.45,-56.0,-283.16
-219.0,89.0,374.45,-58.0,437.0,722.45,290.0,371.45,-61.0,-289.18
-219.0,89.0,372.45,-58.0,437.0,720.45,290.0,369.45,-61.0,-290.18
-219.0,89.0,369.45,-58.0,437.0,717.45,290.0,285.45,-142.0,-292.21
-219.0,99.0,369.45,-93.0,447.0,717.45,255.0,285.45,-177.0,-327.21
-219.0,99.0,366.45,-98.0,447.0,714.45,250.0,282.45,-182.0,-333.22
-219.0,99.0,365.45,-103.0,447.0,713.45,245.0,281.45,-187.0,-338.23
-219.0,99.0,506.7,-103.0,447.0,854.7,245.0,508.7,-101.0,-340.25
-219.0,99.0,504.72,-103.0,447.0,852.72,245.0,455.72,-152.0,-341.25
-219.0,99.0,504.71,-103.0,447.0,852.71,245.0,506.71,-101.0,-341.25
-222.0,99.0,502.71,-103.0,442.0,845.71,240.0,504.71,-101.0,-342.26
-222.0,99.0,502.7,-108.0,442.0,845.7,235.0,504.7,-106.0,-348.28
-237.0,84.0,485.7,-133.0,442.0,843.7,225.0,502.7,-116.0,-318.61
-237.0,84.0,465.07,-133.0,442.0,823.07,225.0,482.07,-116.0,-311.0
-238.0,78.0,463.07,-144.0,437.0,822.07,215.0,481.07,-126.0,-322.0
-238.0,78.0,460.09,-149.0,437.0,819.09,210.0,478.09,-131.0,-327.0
-221.0,95.0,475.09,-262.0,437.0,817.09,80.0,476.09,-261.0,-457.0
-221.0,95.0,472.09,-272.0,437.0,814.09,70.0,473.09,-271.0,-467.0
-221.0,90.0,472.09,-282.0,432.0,814.09,60.0,473.09,-281.0,-477.0
-216.0,90.0,471.09,-287.0,318.0,699.09,-59.0,472.09,-286.0,-488.6
-216.0,85.0,469.09,-292.0,313.0,697.09,-64.0,470.09,-291.0,-494.6
-216.0,85.0,467.08,-372.0,313.0,695.08,-144.0,468.08,-371.0,-574.6
-216.0,85.0,463.09,-377.0,313.0,691.09,-149.0,464.09,-376.0,-579.6
-216.0,85.0,460.09,-307.0,313.0,688.09,-79.0,461.09,-306.0,-509.6
-216.0,42.0,460.08,-267.0,270.0,688.08,-39.0,461.08,-266.0,-469.6
-216.0,42.0,458.08,-272.0,270.0,686.08,-44.0,459.08,-271.0,-474.6
-216.0,42.0,292.0,-292.0,270.0,520.0,-64.0,293.0,-291.0,-494.6
-216.0,42.0,291.99,-317.0,270.0,519.99,-89.0,292.99,-316.0,-519.6
-216.0,42.0,289.97,-317.0,270.0,517.97,-89.0,290.97,-316.0,-519.61
-449.0,41.0,288.97,-323.0,733.0,980.97,369.0,290.97,-321.0,-525.61
-449.0,41.0,292.0,-328.0,733.0,984.0,364.0,294.0,-326.0,-531.63
-449.0,41.0,290.01,-328.0,733.0,982.01,364.0,292.01,-326.0,-533.64
-448.0,42.0,288.99,-482.0,733.0,979.99,209.0,289.99,-481.0,-687.65
-448.0,42.0,288.99,-482.0,733.0,979.99,209.0,289.99,-481.0,-689.67
-448.0,42.0,288.99,-312.0,733.0,979.99,379.0,289.99,-311.0,-519.67
-448.0,42.0,288.99,-502.0,733.0,979.99,189.0,289.99,-501.0,-709.67
-448.0,42.0,261.89,-312.0,733.0,952.89,379.0,262.89,-311.0,-521.68
-529.0,43.0,289.0,-486.0,573.0,819.0,44.0,527.0,-248.0,-696.7
-529.0,-100.0,286.98,-266.0,430.0,816.98,264.0,524.98,-28.0,-476.7
-529.0,-100.0,286.98,-266.0,430.0,816.98,264.0,524.98,-28.0,-468.6
-529.0,-100.0,289.0,-271.0,430.0,819.0,259.0,527.0,-33.0,-473.61
-529.0,-100.0,294.0,-276.0,430.0,824.0,254.0,522.0,-48.0,-478.61
-529.0,-105.0,299.0,-276.0,425.0,829.0,254.0,526.0,-49.0,-570.0
-529.0,-105.0,299.0,-281.0,425.0,829.0,249.0,526.0,-54.0,-480.04
-529.0,-105.0,299.0,-281.0,425.0,829.0,249.0,526.0,-54.0,-476.0
-529.0,-106.0,299.0,-391.0,424.0,829.0,139.0,526.0,-164.0,-586.0
-344.0,-110.0,299.0,-391.0,340.0,749.0,59.0,516.0,-174.0,-586.0
-344.0,-111.0,299.0,-91.0,339.0,749.0,359.0,516.0,126.0,-286.0
-344.0,-111.0,299.0,-201.0,339.0,749.0,249.0,537.0,37.0,-398.0
-344.0,-111.0,294.0,-206.0,339.0,744.0,244.0,531.0,31.0,-403.0
-344.0,-111.0,294.0,-211.0,339.0,744.0,239.0,531.0,26.0,-410.02
-344.0,-111.0,294.0,-206.0,339.0,744.0,244.0,468.0,-32.0,-405.03
-344.0,-111.0,294.0,-96.0,339.0,744.0,354.0,531.0,141.0,-295.03
-344.0,-111.0,294.0,-101.0,339.0,744.0,349.0,531.0,136.0,-300.03
-344.0,-112.0,294.0,-101.0,338.0,744.0,349.0,531.0,136.0,-300.03
-344.0,-112.0,293.99,-101.0,338.0,743.99,349.0,530.99,136.0,-207.0
-344.0,-112.0,292.0,-111.0,338.0,742.0,339.0,529.0,126.0,-218.0
-217.0,-113.0,290.0,-111.0,411.0,814.0,413.0,527.0,126.0,-218.0
-217.0,-113.0,286.0,-121.0,411.0,810.0,403.0,461.0,54.0,-228.0
-217.0,-113.0,284.0,-121.0,411.0,808.0,403.0,459.0,54.0,-228.0
-217.0,-114.0,281.0,-581.0,410.0,805.0,-57.0,518.0,-344.0,-688.0
-217.0,-100.0,280.0,-121.0,424.0,804.0,403.0,381.0,-20.0,-228.0
-217.0,-100.0,277.99,-121.0,424.0,801.99,403.0,378.99,-20.0,-286.75
-217.0,-100.0,277.99,-261.0,424.0,801.99,263.0,378.99,-160.0,-426.75
-217.0,-105.0,275.98,-266.0,419.0,799.98,258.0,512.98,-29.0,-278.0
-217.0,-105.0,160.03,-266.0,419.0,684.03,258.0,397.03,-29.0,-278.0
-217.0,-105.0,158.03,-276.0,419.0,682.03,248.0,395.03,-39.0,-288.0
-229.0,-110.0,157.02,-281.0,414.0,681.02,243.0,384.02,-54.0,-293.0
-229.0,-110.0,157.02,-361.0,414.0,681.02,163.0,384.02,-134.0,-373.0
-229.0,-110.0,154.03,-361.0,414.0,678.03,163.0,381.03,-134.0,-373.0
-229.0,-110.0,152.03,-361.0,414.0,676.03,163.0,379.03,-134.0,-373.0
-229.0,-110.0,150.02,-371.0,414.0,674.02,153.0,377.02,-144.0,-383.0
-229.0,-110.0,150.01,-376.0,414.0,674.01,148.0,377.01,-149.0,-388.0
-229.0,-105.0,149.0,-376.0,419.0,673.0,148.0,386.0,-139.0,-388.0
-229.0,-110.0,148.0,-376.0,414.0,672.0,148.0,386.0,-138.0,-388.0
-229.0,-110.0,146.99,-381.0,414.0,670.99,143.0,384.99,-143.0,-393.0
-229.0,-110.0,145.98,-386.0,414.0,669.98,138.0,383.98,-148.0,-400.0
-229.0,-110.0,145.97,-386.0,414.0,669.97,138.0,383.97,-148.0,-398.0
-229.0,-111.0,145.98,-386.0,413.0,669.98,138.0,383.98,-148.0,-398.0
-244.0,-112.0,143.97,-397.0,412.0,667.97,127.0,382.97,-158.0,-408.0
-244.0,-116.0,140.97,-397.0,408.0,664.97,127.0,378.97,-159.0,-408.0
-243.0,-115.0,141.96,-401.0,408.0,664.96,122.0,378.96,-164.0,-413.0
-243.0,-115.0,140.95,-406.0,408.0,663.95,117.0,377.95,-169.0,-418.0
-243.0,-115.0,139.97,-406.0,408.0,662.97,117.0,376.97,-169.0,-418.0
-243.0,-115.0,136.97,-406.0,408.0,659.97,117.0,373.97,-169.0,-418.0
-243.0,-120.0,136.97,-361.0,403.0,659.97,162.0,373.97,-124.0,-373.0
-243.0,-121.0,133.97,-281.0,402.0,656.97,242.0,311.97,-103.0,-293.0
-243.0,-121.0,132.97,-281.0,402.0,655.97,242.0,310.97,-103.0,-293.0
-243.0,-121.0,129.97,-281.0,402.0,652.97,242.0,367.97,-43.0,-293.0
-243.0,-178.0,126.97,-266.0,345.0,649.97,257.0,364.97,-28.0,-278.0
-243.0,-178.0,123.97,-281.0,345.0,646.97,242.0,361.97,-43.0,-262.0
-495.0,-178.0,121.97,-286.0,346.0,645.97,238.0,359.97,-48.0,-259.44
-495.0,-178.0,119.96,-291.0,346.0,643.96,233.0,357.96,-53.0,-264.44
-495.0,-178.0,118.95,-291.0,346.0,642.95,233.0,356.95,-53.0,-264.44
-495.0,-178.0,116.96,-301.0,346.0,640.96,223.0,354.96,-63.0,-274.44
-495.0,-178.0,70.45,-301.0,346.0,594.45,223.0,308.45,-63.0,-274.44
-495.0,-178.0,69.45,-346.0,346.0,593.45,178.0,307.45,-108.0,-319.44
-296.0,21.0,268.44,-157.0,346.0,593.44,168.0,307.44,-118.0,-329.44
-312.0,19.0,265.44,-159.0,505.0,751.44,327.0,296.44,-128.0,-329.44
-313.0,18.0,264.43,-165.0,505.0,751.43,322.0,296.43,-133.0,-334.44
-314.0,17.0,265.45,-166.0,505.0,753.45,322.0,308.45,-123.0,-309.24
-315.0,16.0,264.45,-172.0,505.0,753.45,317.0,308.45,-128.0,-314.24
-316.0,68.0,262.44,-178.0,558.0,752.44,312.0,307.44,-133.0,-285.73
-318.0,66.0,253.42,-180.0,558.0,745.42,312.0,300.42,-133.0,-285.98
-320.0,54.0,250.4,-182.0,548.0,744.4,312.0,299.4,-133.0,-320.25
-322.0,52.0,247.4,-184.0,548.0,743.4,312.0,298.4,-133.0,-320.25
-323.0,51.0,245.39,-185.0,548.0,742.39,312.0,297.39,-133.0,-320.25
-323.0,51.0,256.45,-185.0,548.0,753.45,312.0,308.45,-133.0,-320.25
-327.0,46.0,252.45,-189.0,547.0,753.45,312.0,308.45,-133.0,-321.26
-327.0,47.0,252.45,-194.0,548.0,753.45,307.0,308.45,-138.0,-446.0
-273.0,-139.0,71.45,-375.0,245.0,455.45,9.0,308.45,-138.0,-446.0
-127.0,7.0,331.22,-229.0,245.0,569.22,9.0,417.22,-143.0,-447.01
-128.0,6.0,328.24,-235.0,245.0,567.24,4.0,415.24,-148.0,-453.01
-129.0,0.0,327.0,-236.0,240.0,567.0,4.0,415.0,-148.0,-451.44
-130.0,-1.0,324.02,-427.0,240.0,565.02,-186.0,413.02,-338.0,-641.44
-131.0,-7.0,321.01,-443.0,235.0,563.01,-201.0,411.01,-353.0,-686.44
-131.0,-12.0,319.0,-448.0,230.0,561.0,-206.0,414.0,-353.0,-515.4
-133.0,-14.0,316.0,-445.0,230.0,560.0,-201.0,413.0,-348.0,-510.4
-134.0,-15.0,312.0,-446.0,230.0,557.0,-201.0,410.0,-348.0,-513.41
-136.0,-17.0,308.0,-448.0,230.0,555.0,-201.0,408.0,-348.0,-515.4
-277.0,-17.0,307.0,-453.0,529.0,853.0,93.0,407.0,-353.0,-521.41
-280.0,-20.0,302.0,-456.0,529.0,851.0,93.0,405.0,-353.0,-522.42
-281.0,-21.0,301.0,-457.0,529.0,851.0,93.0,405.0,-353.0,-522.42
-281.0,-26.0,300.0,-462.0,524.0,850.0,88.0,567.0,-195.0,-528.42
-282.0,-32.0,299.0,-463.0,519.0,850.0,88.0,567.0,-195.0,-529.43
-283.0,-33.0,284.0,-464.0,519.0,836.0,88.0,552.0,-196.0,-529.44
-284.0,-34.0,281.02,-465.0,519.0,834.02,88.0,550.02,-196.0,-530.44
-284.0,-34.0,280.02,-465.0,519.0,833.02,88.0,549.02,-196.0,-531.46
-284.0,-35.0,278.02,-465.0,518.0,831.02,88.0,547.02,-196.0,-532.46
-284.0,-35.0,277.02,-465.0,518.0,830.02,88.0,547.02,-195.0,-533.47
-284.0,-35.0,275.02,-465.0,518.0,828.02,88.0,425.02,-315.0,-533.48
-290.0,-35.0,274.02,-465.0,517.0,826.02,87.0,424.02,-315.0,-534.49
-290.0,-36.0,272.02,-260.0,516.0,824.02,292.0,422.02,-110.0,-330.49
-290.0,-39.0,271.02,-265.0,513.0,823.02,287.0,544.02,8.0,-335.5
-76.0,174.0,483.02,-51.0,512.0,821.02,287.0,542.02,8.0,-337.51
-76.0,173.0,482.02,-86.0,511.0,820.02,252.0,541.02,-27.0,-372.52
-64.0,182.0,492.02,-74.0,508.0,818.02,252.0,539.02,-27.0,-374.53
-80.0,186.0,491.02,-75.0,511.0,816.02,250.0,540.02,-26.0,-374.53
-83.0,177.0,485.02,-78.0,505.0,813.02,250.0,537.02,-26.0,-375.55
-83.0,177.0,484.02,-78.0,505.0,812.02,250.0,536.02,-26.0,-376.56
-84.0,176.0,481.02,-84.0,505.0,810.02,245.0,534.02,-31.0,-381.56
-87.0,168.0,475.02,-87.0,500.0,807.02,245.0,416.02,-146.0,-383.57
-88.0,167.0,473.02,-93.0,500.0,806.02,240.0,530.02,-36.0,-388.58
-87.0,168.0,474.02,-92.0,500.0,806.02,240.0,530.02,-36.0,-388.58
-91.0,163.0,468.02,-16.0,499.0,804.02,320.0,528.02,44.0,-309.59
-91.0,163.0,468.02,-16.0,499.0,804.02,320.0,528.02,44.0,-310.59
-91.0,162.0,468.02,-21.0,498.0,804.02,315.0,528.02,39.0,-316.6
-93.0,160.0,466.02,-18.0,498.0,804.02,320.0,528.02,44.0,-312.61
-146.0,159.0,466.02,-18.0,493.0,800.02,316.0,528.02,44.0,-312.62
-146.0,159.0,466.02,-18.0,493.0,800.02,316.0,528.02,44.0,-314.63
-148.0,157.0,464.02,-20.0,493.0,800.02,316.0,528.02,44.0,-314.64
-150.0,155.0,462.02,-22.0,493.0,800.02,316.0,528.02,44.0,-315.65
-150.0,155.0,462.0,-22.0,493.0,800.0,316.0,523.0,39.0,-316.65
-152.0,152.0,458.01,-24.0,492.0,798.01,316.0,521.01,39.0,-317.66
-152.0,152.0,293.66,-284.0,492.0,633.66,56.0,356.66,-221.0,-544.4
-166.0,149.0,378.22,-291.0,429.0,658.22,-11.0,448.22,-221.0,-549.4
-166.0,148.0,253.69,-291.0,428.0,533.69,-11.0,210.69,-334.0,-331.67
-168.0,146.0,374.0,-293.0,428.0,656.0,-11.0,446.0,-221.0,-544.69
-200.0,9.0,310.26,-325.0,323.0,624.26,-11.0,414.26,-221.0,-319.0
-201.0,8.0,309.26,-331.0,323.0,624.26,-16.0,414.26,-226.0,-324.0
-202.0,6.0,220.39,-327.0,322.0,536.39,-11.0,326.39,-221.0,-319.0
-203.0,5.0,217.37,-328.0,322.0,534.37,-11.0,324.37,-221.0,-295.01
-206.0,2.0,211.37,-336.0,322.0,531.37,-16.0,321.37,-226.0,-300.0
-207.0,1.0,184.39,-342.0,322.0,505.39,-21.0,295.39,-231.0,-305.0
-210.0,-2.0,179.39,-350.0,322.0,503.39,-26.0,293.39,-236.0,-310.0
-211.0,-8.0,177.38,-351.0,402.0,587.38,59.0,292.38,-236.0,-311.98
-212.0,-15.0,166.37,-342.0,396.0,577.37,69.0,282.37,-226.0,-301.98
-213.0,-20.0,165.37,-348.0,392.0,577.37,64.0,282.37,-231.0,-306.98
-214.0,-22.0,157.35,-349.0,391.0,570.35,64.0,275.35,-231.0,-305.0
-216.0,-24.0,150.35,-351.0,391.0,565.35,64.0,270.35,-231.0,-307.0
-216.0,-23.0,149.35,-356.0,392.0,564.35,59.0,221.35,-284.0,-312.0
-216.0,-23.0,146.35,-356.0,392.0,561.35,59.0,266.35,-236.0,-312.0
-218.0,-30.0,-47.99,-363.0,387.0,369.01,54.0,74.01,-241.0,-315.0
-219.0,-31.0,141.33,-369.0,387.0,559.33,49.0,264.33,-246.0,-320.0
-219.0,-36.0,109.8,-369.0,382.0,527.8,49.0,232.8,-246.0,-320.0
-221.0,-38.0,107.8,-371.0,382.0,527.8,49.0,186.8,-292.0,-320.0
-281.0,-55.0,89.78,-363.0,630.0,774.78,322.0,231.78,-221.0,-296.98
-282.0,-97.0,87.78,-369.0,589.0,773.78,317.0,230.78,-226.0,-301.98
-283.0,-98.0,126.22,-375.0,589.0,813.22,312.0,270.22,-231.0,-307.98
-284.0,-99.0,125.22,-381.0,589.0,813.22,307.0,270.22,-236.0,-312.98
-287.0,-102.0,122.21,-384.0,589.0,813.21,307.0,270.21,-236.0,-314.98
-289.0,-104.0,149.28,-396.0,589.0,842.28,297.0,299.28,-246.0,-516.35
-290.0,-105.0,148.28,-372.0,589.0,842.28,322.0,299.28,-221.0,-492.35
-291.0,-106.0,156.03,-373.0,589.0,851.03,322.0,308.03,-221.0,-520.25
-293.0,-108.0,154.03,-380.0,589.0,851.03,317.0,308.03,-226.0,-496.35
-294.0,-109.0,153.03,-381.0,589.0,851.03,317.0,308.03,-226.0,-496.36
-334.0,-112.0,150.03,-384.0,577.0,839.03,305.0,308.03,-226.0,-496.35
-334.0,-112.0,150.03,-384.0,577.0,839.03,305.0,308.03,-226.0,-496.35
-335.0,-113.0,149.03,-220.0,577.0,839.03,470.0,308.03,-61.0,-331.35
-337.0,-115.0,147.03,-217.0,577.0,839.03,475.0,308.03,-56.0,-356.25
-338.0,-116.0,146.03,-223.0,577.0,839.03,470.0,285.03,-84.0,-331.35
-338.0,-116.0,164.0,-223.0,577.0,857.0,470.0,326.0,-61.0,-331.35
-385.0,-163.0,194.0,-270.0,577.0,934.0,470.0,398.0,-66.0,-332.35
-386.0,-164.0,191.0,-276.0,577.0,932.0,465.0,401.0,-66.0,-338.36
-387.0,-164.0,191.0,-276.0,585.0,940.0,473.0,401.0,-66.0,-338.36
-406.0,-183.0,170.99,-295.0,585.0,938.99,473.0,399.99,-66.0,-336.35
-406.0,-183.0,168.0,-295.0,585.0,936.0,473.0,397.0,-66.0,-337.4
-408.0,-185.0,163.0,-297.0,585.0,933.0,473.0,394.0,-66.0,-337.4
-410.0,-187.0,158.99,-294.0,585.0,930.99,478.0,391.99,-61.0,-332.4
-410.0,-187.0,158.99,-299.0,585.0,930.99,473.0,391.99,-66.0,-337.4
-412.0,-189.0,154.98,-306.0,585.0,928.98,468.0,389.98,-71.0,-341.35
-413.0,-195.0,148.98,-312.0,580.0,923.98,463.0,384.98,-76.0,-346.35
-414.0,-196.0,146.97,-318.0,580.0,922.97,458.0,383.97,-81.0,-351.35
-415.0,-197.0,143.98,-319.0,580.0,920.98,458.0,381.98,-81.0,-352.4
-416.0,-198.0,141.97,-320.0,580.0,919.97,458.0,359.97,-102.0,-352.4
-427.0,-198.0,139.98,-320.0,586.0,923.98,464.0,378.98,-81.0,-352.4
-428.0,-199.0,137.97,-186.0,586.0,922.97,599.0,377.97,54.0,-217.4
-428.0,-199.0,138.98,-301.0,586.0,923.98,484.0,378.98,-61.0,-332.4
-430.0,-156.0,136.98,-308.0,631.0,923.98,479.0,378.98,-66.0,-337.41
-430.0,-206.0,136.98,-313.0,581.0,923.98,474.0,378.98,-71.0,-342.4
-432.0,-208.0,134.98,-320.0,581.0,923.98,469.0,378.98,-76.0,-454.0
-432.0,-208.0,160.0,-320.0,581.0,949.0,469.0,404.0,-76.0,-347.41
-433.0,-42.0,276.7,-321.0,748.0,1066.7,469.0,516.7,-81.0,-348.41
-433.0,-51.0,113.81,-321.0,739.0,903.81,469.0,353.81,-81.0,-348.41
-554.0,-45.0,111.81,-203.0,729.0,885.81,571.0,353.81,39.0,-229.43
-555.0,-54.0,110.81,-209.0,721.0,885.81,566.0,353.81,34.0,-235.43
-556.0,-55.0,109.81,-210.0,721.0,885.81,566.0,353.81,34.0,-235.44
-556.0,-45.0,109.81,-210.0,731.0,885.81,566.0,358.81,39.0,-236.45
-556.0,-55.0,109.81,-210.0,721.0,885.81,566.0,353.81,34.0,-237.45
-557.0,-250.0,104.83,-316.0,527.0,881.83,461.0,459.83,39.0,-338.0
-672.0,-365.0,-21.18,-436.0,527.0,870.82,456.0,438.82,24.0,-343.0
-563.0,-256.0,86.82,-327.0,527.0,869.82,456.0,436.82,23.0,-342.4
-563.0,-256.0,86.82,-327.0,527.0,869.82,456.0,426.82,13.0,-342.4
-563.0,-256.0,83.82,-327.0,527.0,866.82,456.0,413.82,3.0,-342.4
-563.0,-256.0,81.82,-327.0,527.0,864.82,456.0,411.82,3.0,-342.4
-563.0,-256.0,80.82,-327.0,537.0,873.82,466.0,408.82,1.0,-342.4
-563.0,-256.0,80.82,-327.0,537.0,873.82,466.0,408.82,1.0,-342.4
-563.0,-256.0,80.82,-327.0,537.0,873.82,466.0,403.82,-4.0,-343.0
-563.0,-256.0,80.82,-327.0,537.0,873.82,466.0,393.82,-14.0,-343.0
-563.0,-256.0,103.81,-327.0,537.0,896.81,466.0,416.81,-14.0,-407.82
-563.0,-256.0,103.81,-322.0,537.0,896.81,471.0,415.81,-10.0,-338.0
-449.0,-256.0,103.81,-322.0,413.0,772.81,347.0,405.81,-20.0,-338.0
-449.0,-256.0,103.81,-322.0,413.0,772.81,347.0,405.81,-20.0,-338.0
-449.0,-256.0,103.81,-322.0,413.0,772.81,347.0,404.81,-21.0,-338.0
-449.0,-256.0,103.81,-322.0,413.0,772.81,347.0,394.81,-31.0,-425.8
-449.0,-256.0,103.81,-322.0,413.0,772.81,347.0,393.81,-32.0,-338.0
-449.0,-256.0,103.81,-327.0,413.0,772.81,342.0,393.81,-37.0,-343.0
-449.0,-256.0,103.8,-327.0,413.0,772.8,342.0,393.8,-37.0,-343.0
-449.0,-256.0,103.81,-327.0,413.0,772.81,342.0,393.81,-37.0,-343.0
-439.0,-256.0,103.81,-327.0,385.0,744.81,314.0,376.81,-54.0,-343.0
-439.0,-256.0,103.81,-327.0,385.0,744.81,314.0,382.81,-48.0,-343.0
-439.0,-256.0,103.8,-327.0,385.0,744.8,314.0,381.8,-49.0,-343.0
-439.0,-256.0,103.81,-327.0,385.0,744.81,314.0,381.81,-49.0,-343.0
-439.0,-256.0,103.8,-327.0,385.0,744.8,314.0,381.8,-49.0,-343.0
-439.0,-256.0,103.81,-327.0,385.0,744.81,314.0,366.81,-64.0,-343.0
-439.0,-256.0,103.81,-327.0,385.0,744.81,314.0,365.81,-65.0,-343.0
-554.0,-371.0,-11.19,-442.0,385.0,744.81,314.0,365.81,-65.0,-343.0
-554.0,-371.0,-11.19,-442.0,385.0,744.81,314.0,391.81,-39.0,-343.0
-554.0,-215.0,-11.2,-442.0,541.0,744.8,314.0,309.8,-121.0,-343.0
-554.0,-215.0,-11.19,-437.0,520.0,723.81,298.0,366.81,-59.0,-338.0
-554.0,-215.0,37.38,-437.0,520.0,772.38,298.0,415.38,-59.0,-338.0
-554.0,-216.0,35.82,-437.0,519.0,770.82,298.0,341.82,-131.0,-338.0
-553.0,-215.0,36.81,-436.0,519.0,770.81,298.0,341.81,-131.0,-338.0
-554.0,-216.0,33.8,-437.0,519.0,768.8,298.0,339.8,-131.0,-338.0
-553.0,-220.0,32.8,-436.0,514.0,766.8,298.0,337.8,-131.0,-338.0
-553.0,-220.0,32.79,-436.0,514.0,766.79,298.0,336.79,-132.0,-338.0
-554.0,-221.0,29.78,-437.0,514.0,764.78,298.0,334.78,-132.0,-447.7
-553.0,-221.0,30.78,-436.0,513.0,764.78,298.0,334.78,-132.0,-447.7
-553.0,-225.0,28.77,-446.0,509.0,762.77,288.0,332.77,-142.0,-348.0
-553.0,-226.0,26.76,-446.0,508.0,760.76,288.0,330.76,-142.0,-348.0
-560.0,-226.0,24.76,-451.0,510.0,760.76,285.0,328.76,-147.0,-352.4
-560.0,-226.0,22.75,-451.0,510.0,758.75,285.0,326.75,-147.0,-352.4
-560.0,-226.0,20.77,-461.0,510.0,756.77,275.0,324.77,-157.0,-362.4
-560.0,-226.0,16.81,-461.0,510.0,752.81,275.0,320.81,-157.0,-363.0
-560.0,-226.0,14.83,-471.0,510.0,750.83,265.0,389.83,-96.0,-373.0
-560.0,-226.0,14.82,-456.0,510.0,750.82,280.0,389.82,-81.0,-358.0
-560.0,-227.0,12.81,-476.0,509.0,748.81,260.0,387.81,-101.0,-378.0
-560.0,-227.0,10.81,-476.0,509.0,746.81,260.0,384.81,-102.0,-378.0
-560.0,-227.0,8.82,-471.0,509.0,744.82,265.0,382.82,-97.0,-373.0
-572.0,-227.0,6.82,-476.0,446.0,679.82,197.0,380.82,-102.0,-378.0
-572.0,-228.0,6.81,-476.0,445.0,679.81,197.0,379.81,-103.0,-378.0
-572.0,-233.0,4.8,-486.0,440.0,677.8,187.0,377.8,-113.0,-388.0
-572.0,-233.0,4.81,-491.0,440.0,677.81,182.0,377.81,-118.0,-393.0
-572.0,-233.0,4.81,-491.0,440.0,677.81,182.0,377.81,-118.0,-393.0
-572.0,-233.0,5.01,-491.0,440.0,678.01,182.0,378.01,-118.0,-393.0
-572.0,-242.0,3.01,-496.0,431.0,676.01,177.0,376.01,-123.0,-398.0
-572.0,-243.0,1.0,-496.0,430.0,674.0,177.0,368.0,-129.0,-397.4
-572.0,-243.0,0.99,-461.0,430.0,673.99,212.0,367.99,-94.0,-362.4
-583.0,-244.0,0.99,-461.0,663.0,907.99,446.0,367.99,-94.0,-363.0
-583.0,-244.0,17.88,-461.0,663.0,924.88,446.0,383.88,-95.0,-363.0
-583.0,-245.0,17.89,-451.0,662.0,924.89,456.0,383.89,-85.0,-353.0
-583.0,-245.0,15.91,-451.0,662.0,922.91,456.0,381.91,-85.0,-353.0
-583.0,-248.0,15.91,-451.0,659.0,922.91,456.0,380.91,-86.0,-353.0
-583.0,-250.0,15.9,-451.0,657.0,922.9,456.0,380.9,-86.0,-353.0
-583.0,-250.0,19.75,-451.0,657.0,926.75,456.0,384.75,-86.0,-353.0
-583.0,-258.0,19.74,-451.0,649.0,926.74,456.0,379.74,-91.0,-353.0
-584.0,-260.0,16.77,-457.0,648.0,924.77,451.0,377.77,-96.0,-358.0
-583.0,-259.0,15.76,-456.0,648.0,922.76,451.0,375.76,-96.0,-358.0
-583.0,-260.0,15.75,-456.0,647.0,922.75,451.0,374.75,-97.0,-358.0
-569.0,-260.0,13.74,-446.0,633.0,906.74,447.0,372.74,-87.0,-348.0
-569.0,-261.0,13.74,-446.0,632.0,906.74,447.0,372.74,-87.0,-348.0
-569.0,-261.0,10.06,-446.0,632.0,903.06,447.0,358.06,-98.0,-348.0
-569.0,-261.0,10.05,-446.0,632.0,903.05,447.0,358.05,-98.0,-348.0
-569.0,-261.0,10.05,-436.0,632.0,903.05,457.0,358.05,-88.0,-338.0
-569.0,-261.0,8.04,-441.0,632.0,901.04,452.0,356.04,-93.0,-343.0
-569.0,-262.0,6.03,-446.0,631.0,899.03,447.0,353.03,-99.0,-348.0
-568.0,-262.0,6.04,-446.0,619.0,887.04,435.0,353.04,-99.0,-348.0
-568.0,-263.0,5.01,-446.0,618.0,886.01,435.0,352.01,-99.0,-348.0
-568.0,-263.0,5.01,-436.0,618.0,886.01,445.0,351.01,-90.0,-338.0
-568.0,-263.0,5.41,-436.0,618.0,886.41,445.0,310.41,-131.0,-338.0
-568.0,-263.0,5.4,-276.0,618.0,886.4,605.0,351.4,70.0,-178.0
-569.0,-264.0,31.98,-452.0,618.0,913.98,430.0,377.98,-106.0,-353.0
-569.0,-264.0,41.91,-452.0,618.0,923.91,430.0,387.91,-106.0,-353.0
-569.0,-264.0,160.01,-282.0,618.0,1042.01,600.0,506.01,64.0,-183.01
-569.0,-264.0,158.01,-282.0,618.0,1040.01,600.0,503.01,63.0,-184.02
-569.0,-264.0,128.01,-282.0,618.0,1010.01,600.0,472.01,62.0,-185.03
